Date,Price,Open,High,Low,Volume,Chg
15-04-2016,563.79,561.48,563.91,560.17,130.08M,0.0043
14-04-2016,561.36,563.9,564.62,560.93,79.95M,-0.0043
13-04-2016,563.8,563.97,566.1,561.25,87.95M,0.0002
12-04-2016,563.67,560.46,564.32,559.91,68.67M,0.0058
11-04-2016,560.4,563.77,566.33,560.09,77.67M,-0.0057
08-04-2016,563.59,561.98,565.18,561.91,70.87M,0.0037
07-04-2016,561.51,565.98,565.98,559.09,86.91M,-0.0083
06-04-2016,566.23,561.38,566.42,560.87,74.93M,0.0085
05-04-2016,561.43,564,564,560.66,98.75M,-0.0057
04-04-2016,564.67,568.05,568.76,562.91,83.38M,-0.0061
01-04-2016,568.16,562.91,568.5,561.12,92.85M,0.0084
31-03-2016,563.43,564.33,565.48,563.06,86.25M,-0.0017
30-03-2016,564.41,562.51,565.76,562.51,72.58M,0.0041
29-03-2016,562.1,556.96,562.26,556.79,77.32M,0.0095
28-03-2016,556.79,554.52,558.28,554.52,63.50M,0.0042
24-03-2016,554.47,555.18,555.18,551.99,80.40M,-0.0014
23-03-2016,555.27,557.67,557.98,554.7,77.23M,-0.0043
22-03-2016,557.69,561.62,561.62,556.98,75.71M,-0.0076
21-03-2016,561.95,561.17,563.53,559.76,69.65M,0.0014
18-03-2016,561.19,561.69,562.95,560.57,229.38M,-0.0007
17-03-2016,561.57,555.45,562.57,555.45,87.73M,0.0102
16-03-2016,555.88,552.96,556.89,550.39,71.69M,0.0047
15-03-2016,553.27,552.3,553.5,550.2,67.31M,0.0004
14-03-2016,553.03,552.87,553.98,551.67,64.29M,-0.0006
11-03-2016,553.37,550.31,553.59,550.31,75.75M,0.0068
10-03-2016,549.61,549.44,552.15,544.52,79.81M,0.0013
09-03-2016,548.89,546.72,549.25,546.48,78.58M,0.005
08-03-2016,546.15,547.65,549.19,544.86,86.52M,-0.0036
07-03-2016,548.11,551.46,551.46,546.71,77.20M,-0.0064
04-03-2016,551.62,548.58,552.73,547.2,88.66M,0.0054
03-03-2016,548.63,543.89,548.65,542.48,83.23M,0.0087
02-03-2016,543.9,541.97,543.9,538.88,88.58M,0.0027
01-03-2016,542.44,534.98,542.82,534.98,98.18M,0.0147
29-02-2016,534.59,537.34,540.24,534.53,104.15M,-0.0052
26-02-2016,537.39,541.75,543.06,536.37,86.05M,-0.0079
25-02-2016,541.67,533.81,541.68,533.81,79.58M,0.015
24-02-2016,533.68,531.65,534.28,525.65,92.21M,0.002
23-02-2016,532.59,534.18,534.56,532.04,76.24M,-0.0034
22-02-2016,534.41,529.68,535.17,529.68,91.81M,0.0105
19-02-2016,528.85,528.91,529.29,524.2,102.61M,-0.0002
18-02-2016,528.95,529.62,530.21,526.99,82.65M,-0.0012
17-02-2016,529.56,522.54,530.73,522.54,106.64M,0.0137
16-02-2016,522.41,515.81,522.59,515.81,108.99M,0.0133
12-02-2016,515.53,508.85,515.64,508.85,105.36M,0.0155
11-02-2016,507.67,512.79,512.79,504.33,130.04M,-0.0124
10-02-2016,514.05,514.95,519.59,513.57,98.19M,0
09-02-2016,514.06,510.5,517.06,508.72,113.01M,0.0047
08-02-2016,511.65,514.8,514.8,506.34,131.19M,-0.0072
05-02-2016,515.37,519.8,520.23,513.32,117.56M,-0.0088
04-02-2016,519.93,523.84,523.84,517.24,116.50M,-0.0083
03-02-2016,524.3,525.55,526.99,517.9,119.22M,-0.0008
02-02-2016,524.74,530.46,530.46,523.15,111.71M,-0.0137
01-02-2016,532.04,531.53,533.99,527.81,93.45M,0.0006
29-01-2016,531.71,521.65,531.71,521.65,164.53M,0.0204
28-01-2016,521.08,516.17,522.55,516.13,106.66M,0.011
27-01-2016,515.39,517.88,522.51,512.32,96.77M,-0.0049
26-01-2016,517.92,511.29,519.76,511.29,96.96M,0.0136
25-01-2016,510.99,515.61,515.75,510.48,97.52M,-0.0089
22-01-2016,515.59,507.87,516.41,507.87,98.10M,0.0155
21-01-2016,507.74,504.46,510.64,502.06,112.62M,0.0069
20-01-2016,504.26,509.34,509.34,492.65,130.80M,-0.0104
19-01-2016,509.58,506.56,511.54,505.74,110.97M,0.0081
15-01-2016,505.48,513.31,513.31,499.79,156.24M,-0.0157
14-01-2016,513.56,512.64,516.82,508.43,123.97M,0.0019
13-01-2016,512.6,523.4,525.08,511.89,119.08M,-0.0201
12-01-2016,523.14,520.3,525.82,518.33,99.53M,0.0065
11-01-2016,519.74,516.04,521.35,513.93,99.11M,0.0077
08-01-2016,515.79,521.72,524.74,514.69,105.77M,-0.0101
07-01-2016,521.06,530.86,530.86,519.45,116.33M,-0.0197
06-01-2016,531.52,535.21,535.21,528.81,118.10M,-0.0093
05-01-2016,536.49,535.06,537.81,532.86,91.58M,0.0033
04-01-2016,534.7,541.22,541.22,529.31,116.04M,-0.0143
31-12-2015,542.44,547.35,547.35,542.36,65.58M,-0.0103
30-12-2015,548.08,550.86,550.88,547.67,42.46M,-0.0053
29-12-2015,550.99,546.61,551.41,546.61,49.60M,0.0086
28-12-2015,546.28,546.39,546.39,543.37,59.05M,-0.0009
24-12-2015,546.75,548.31,548.43,546.38,31.41M,-0.0033
23-12-2015,548.57,544,548.86,544,74.57M,0.0093
22-12-2015,543.49,538.16,544.26,537.22,80.82M,0.0108
21-12-2015,537.69,534.26,538.37,533.88,77.32M,0.0073
18-12-2015,533.8,543.35,543.35,533.74,225.51M,-0.0177
17-12-2015,543.42,550.83,550.83,543.36,80.79M,-0.0135
16-12-2015,550.87,541.35,551.66,541.35,82.59M,0.0191
15-12-2015,540.55,535.39,542.29,535.39,85.21M,0.0108
14-12-2015,534.76,532,535.9,528.65,100.31M,0.0059
11-12-2015,531.61,538.16,538.16,530.37,84.55M,-0.0147
10-12-2015,539.53,539.43,543.14,538.17,68.79M,0
09-12-2015,539.51,544.74,548.86,537.54,86.17M,-0.0107
08-12-2015,545.33,546.73,546.73,542.06,78.41M,-0.0038
07-12-2015,547.43,547.52,549.03,544.66,77.95M,-0.0002
04-12-2015,547.53,536.91,547.8,536.91,87.24M,0.0211
03-12-2015,536.24,542.68,543.45,534.17,92.46M,-0.0113
02-12-2015,542.38,546.76,546.76,541.75,69.62M,-0.0083
01-12-2015,546.94,542.64,547.19,542.64,78.06M,0.0086
30-11-2015,542.3,547.53,548.08,542.15,99.66M,-0.0094
27-11-2015,547.44,547.25,548.53,545.42,29.61M,0.0005
25-11-2015,547.15,545.05,548.12,545.05,55.49M,0.0038
24-11-2015,545.06,542.89,546.64,540.83,74.41M,0.0024
23-11-2015,543.76,540.25,545.01,540.25,72.78M,0.0065
20-11-2015,540.24,540.31,546.32,539.51,84.87M,0.0006
19-11-2015,539.91,536.92,541.8,536.92,70.35M,0.006
18-11-2015,536.69,528.27,537.12,528.27,81.30M,0.0166
17-11-2015,527.92,530.72,532.64,526.63,75.06M,-0.0052
16-11-2015,530.68,523.2,530.69,523.2,72.90M,0.0141
13-11-2015,523.29,530.15,530.15,522.93,85.86M,-0.0134
12-11-2015,530.4,537.66,537.66,530.28,74.56M,-0.0149
11-11-2015,538.41,538.72,540.86,538.3,65.39M,-0.0002
10-11-2015,538.54,536.61,538.66,536.01,65.01M,0.0027
09-11-2015,537.07,541.23,541.23,534.57,88.17M,-0.0081
06-11-2015,541.47,547.13,547.13,537.82,76.64M,-0.0108
05-11-2015,547.38,546.33,547.95,543.97,70.68M,0.0023
04-11-2015,546.11,547.67,548.97,544.98,80.42M,-0.0027
03-11-2015,547.6,549.54,549.54,544.5,87.11M,-0.0039
02-11-2015,549.74,547.03,549.81,546.65,75.67M,0.0049
30-10-2015,547.05,549.98,551.11,547.04,95.60M,-0.0054
29-10-2015,550.04,551.31,551.31,546.02,77.37M,-0.003
28-10-2015,551.7,548.93,551.7,544.94,79.38M,0.0054
27-10-2015,548.76,551.44,551.44,546.92,88.09M,-0.006
26-10-2015,552.09,551.89,553.03,551.05,82.53M,0.0005
23-10-2015,551.84,553.53,556.03,549.47,99.10M,-0.0028
22-10-2015,553.41,543.49,554.49,543.49,96.47M,0.0186
21-10-2015,543.28,544.21,547.44,542.86,77.00M,-0.0016
20-10-2015,544.16,544.99,545.84,543.04,75.82M,-0.0017
19-10-2015,545.09,543.09,545.23,542.17,71.24M,0.0033
16-10-2015,543.3,538.3,543.44,538.3,86.29M,0.0096
15-10-2015,538.16,534.21,538.23,533.83,74.58M,0.0088
14-10-2015,533.44,535.3,537,532.82,70.18M,-0.0037
13-10-2015,535.4,538.65,538.65,534.84,73.91M,-0.0065
12-10-2015,538.89,537.95,540.11,537.65,55.55M,0.0018
09-10-2015,537.91,537.2,539.27,536.82,76.45M,0.0012
08-10-2015,537.25,530.47,537.71,529.43,71.18M,0.0123
07-10-2015,530.74,526.47,531.35,526.47,96.72M,0.0084
06-10-2015,526.33,528.32,529.33,525.98,75.09M,-0.0042
05-10-2015,528.56,520.12,529.05,520.12,110.77M,0.0167
02-10-2015,519.89,513.15,519.89,507.3,88.10M,0.0125
01-10-2015,513.47,513.6,515.48,508.69,86.32M,-0.0002
30-09-2015,513.58,506.76,514.17,506.76,107.60M,0.0145
29-09-2015,506.26,507.01,508.71,503.37,100.51M,-0.0014
28-09-2015,506.95,518.07,518.07,506.2,96.20M,-0.0216
25-09-2015,518.16,513.18,522.87,513.18,90.08M,0.01
24-09-2015,513.03,512.38,513.9,506.37,95.34M,0.0012
23-09-2015,512.44,513.45,514.02,510.31,65.85M,-0.0019
22-09-2015,513.43,520.69,520.69,510.65,90.51M,-0.0143
21-09-2015,520.87,517.78,523.39,517.78,75.80M,0.0064
18-09-2015,517.58,523.96,523.96,516.47,234.70M,-0.0126
17-09-2015,524.16,523.65,530.9,523.06,89.79M,0.0008
16-09-2015,523.75,515.99,524.4,515.99,83.92M,0.0151
15-09-2015,515.96,508.92,516.82,508.09,82.02M,0.0146
14-09-2015,508.54,509.79,509.79,506.78,74.94M,-0.0023
11-09-2015,509.73,507.64,509.77,504.28,80.45M,0.0033
10-09-2015,508.07,506.96,511.33,504.69,94.00M,0.0014
09-09-2015,507.35,516.29,519.16,506.22,82.83M,-0.0157
08-09-2015,515.45,505.25,515.63,505.25,87.13M,0.021
04-09-2015,504.83,512.09,512.09,502.57,80.73M,-0.0156
03-09-2015,512.84,509.68,516.85,509.68,76.84M,0.0069
02-09-2015,509.35,502.14,509.38,502.14,88.12M,0.0149
01-09-2015,501.87,514.57,514.57,499.13,107.19M,-0.0252
31-08-2015,514.85,517.17,517.17,512.95,91.02M,-0.0049
28-08-2015,517.37,515.7,518.17,514.36,135.45M,0.0025
27-08-2015,516.1,507.16,517.47,506.64,109.89M,0.0185
26-08-2015,506.71,492.6,507.45,492.25,113.67M,0.0296
25-08-2015,492.14,498.33,510.12,492.1,123.72M,-0.0115
24-08-2015,497.86,516.68,516.68,486.93,159.12M,-0.0364
21-08-2015,516.68,530.21,530.21,516.68,130.19M,-0.0264
20-08-2015,530.67,537.31,537.31,530.45,74.51M,-0.0145
19-08-2015,538.46,542.63,542.82,536.66,71.32M,-0.0086
18-08-2015,543.15,543.81,545.08,542.69,55.92M,-0.0016
17-08-2015,544,542.22,544.01,538.86,55.22M,0.0029
14-08-2015,542.41,540.42,542.53,539.85,55.80M,0.0037
13-08-2015,540.39,540.63,542.69,539.66,70.86M,-0.0004
12-08-2015,540.58,541.52,541.52,532.99,71.44M,-0.0026
11-08-2015,542.01,546.13,546.13,540.62,73.09M,-0.0081
10-08-2015,546.42,542.59,547.04,542.59,71.18M,0.0076
07-08-2015,542.29,543.78,543.78,540.41,72.85M,-0.0028
06-08-2015,543.81,547.95,548.67,542.73,85.65M,-0.0057
05-08-2015,546.94,543.34,548.04,543.34,75.52M,0.0075
04-08-2015,542.85,541.28,544.13,541.02,69.82M,0.0029
03-08-2015,541.28,541.33,541.93,538.4,81.18M,0
31-07-2015,541.29,541.39,543.05,540.85,82.95M,-0.0001
30-07-2015,541.37,541.95,541.95,537.57,67.00M,-0.0012
29-07-2015,542.02,538.83,542.73,538.75,68.75M,0.0059
28-07-2015,538.83,532.53,539.2,532.53,75.08M,0.0121
27-07-2015,532.37,533.85,533.85,530.17,76.07M,-0.0028
24-07-2015,533.88,538.25,538.45,532.81,69.05M,-0.0081
23-07-2015,538.23,539,540.97,537.74,69.36M,-0.0014
22-07-2015,539,538.68,540.38,537.79,65.16M,0.0005
21-07-2015,538.74,540.55,540.79,537.8,63.08M,-0.0034
20-07-2015,540.6,539.77,541.2,538.89,61.12M,0.0019
17-07-2015,539.59,539.57,539.74,536.78,79.13M,0.0001
16-07-2015,539.55,536.68,540.3,536.68,69.56M,0.0055
15-07-2015,536.58,539.48,539.48,536.02,62.83M,-0.0054
14-07-2015,539.47,538.43,539.81,538.27,67.11M,0.0019
13-07-2015,538.43,532.48,538.68,532.48,64.56M,0.0113
10-07-2015,532.39,527.35,533.6,527.35,57.63M,0.0098
09-07-2015,527.21,528.17,534.6,526.94,70.62M,-0.0014
08-07-2015,527.93,536.39,536.39,527.24,48.17M,-0.0161
07-07-2015,536.56,529.24,537.08,526.15,77.78M,0.0142
06-07-2015,529.03,530.22,531.72,527.02,88.76M,-0.0023
02-07-2015,530.24,530.55,532.46,528.36,56.59M,-0.0002
01-07-2015,530.32,524.76,530.42,524.76,69.46M,0.0112
30-06-2015,524.43,524.33,527.54,523.54,89.27M,0.0006
29-06-2015,524.13,534.39,534.39,523.86,72.65M,-0.0194
26-06-2015,534.48,533.43,536.49,533.27,119.36M,0.0021
25-06-2015,533.38,534.39,535.96,533.38,58.02M,-0.0017
24-06-2015,534.31,537.14,537.54,534.25,65.39M,-0.0051
23-06-2015,537.03,537.89,538.33,535.86,55.40M,-0.0016
22-06-2015,537.89,536.14,539.88,536.14,54.23M,0.0036
19-06-2015,535.95,536.2,538.03,535.78,157.11M,-0.0004
18-06-2015,536.19,531.33,538.09,531.33,63.95M,0.0103
17-06-2015,530.74,527.81,531.55,526.94,61.01M,0.0058
16-06-2015,527.67,522.9,527.91,522.9,53.48M,0.0092
15-06-2015,522.84,527.04,527.04,522.55,67.50M,-0.0083
12-06-2015,527.23,528.66,528.66,525.23,60.82M,-0.0028
11-06-2015,528.72,529.54,530.67,528.23,93.22M,-0.0011
10-06-2015,529.31,524.23,530.62,524.23,63.67M,0.0097
09-06-2015,524.2,522.44,525.86,521.79,63.91M,0.0036
08-06-2015,522.32,522.9,524.11,521.71,68.36M,-0.0011
05-06-2015,522.89,526.72,526.72,522.51,84.40M,-0.008
04-06-2015,527.12,531.52,531.52,526.63,59.68M,-0.0085
03-06-2015,531.64,531.57,533.06,530.49,56.21M,0.0006
02-06-2015,531.34,532.04,532.83,528.87,62.25M,-0.0014
01-06-2015,532.1,531.64,533.71,529.88,62.00M,0.0011
29-05-2015,531.53,535.08,535.08,530.83,117.16M,-0.0068
28-05-2015,535.18,534.55,535.7,533.22,58.84M,0.0009
27-05-2015,534.72,532.88,535.33,532.06,74.45M,0.0035
26-05-2015,532.87,536.89,536.89,531.93,71.12M,-0.008
22-05-2015,537.18,539.17,539.17,537.05,59.25M,-0.004
21-05-2015,539.32,539.11,540.06,537.24,58.53M,0.0003
20-05-2015,539.18,539.27,541.17,538.82,60.55M,0
19-05-2015,539.2,539.42,540.1,537.68,62.49M,-0.0006
18-05-2015,539.5,540.16,540.16,538.38,57.26M,-0.0016
15-05-2015,540.38,538.63,540.38,538.26,74.32M,0.0033
14-05-2015,538.6,531.95,538.79,531.95,81.89M,0.0132
13-05-2015,531.57,532.09,535.13,531.04,58.55M,-0.0009
12-05-2015,532.05,533.39,533.53,528.86,59.28M,-0.0034
11-05-2015,533.84,535.35,537.43,533.82,58.15M,-0.0029
08-05-2015,535.39,530.08,536.93,530.08,65.95M,0.0101
07-05-2015,530.03,528.23,530.87,526.15,72.25M,0.0034
06-05-2015,528.23,527.72,530.35,525.18,72.57M,0.0011
05-05-2015,527.67,531.09,532.19,526.77,69.21M,-0.0064
04-05-2015,531.08,530.09,532.58,530.09,62.67M,0.0018
01-05-2015,530.15,525.6,530.22,525.6,62.81M,0.0092
30-04-2015,525.33,528.33,528.33,523.56,91.84M,-0.0057
29-04-2015,528.32,531.03,531.03,526.93,70.55M,-0.0056
28-04-2015,531.31,532.01,532.01,528.25,71.82M,-0.0014
27-04-2015,532.03,533.91,535.16,531.52,75.21M,-0.0034
24-04-2015,533.85,534.92,535.61,533.61,70.21M,-0.0018
23-04-2015,534.82,537.03,537.33,534.13,80.36M,-0.0044
22-04-2015,537.21,536.34,537.44,534.03,73.44M,0.0017
21-04-2015,536.31,536.28,538.85,535.54,69.96M,0.0001
20-04-2015,536.25,533.2,537.78,533.2,69.48M,0.0058
17-04-2015,533.17,536.99,536.99,530.97,83.81M,-0.0076
16-04-2015,537.25,534.5,538.81,534.23,64.13M,0.0048
15-04-2015,534.7,534.45,537.84,534.45,65.55M,0.0006
14-04-2015,534.37,532.73,535.21,531.19,58.76M,0.0026
13-04-2015,532.96,535.83,535.92,532.9,58.20M,-0.0057
10-04-2015,536.01,535.35,537.56,534.88,53.11M,0.0012
09-04-2015,535.36,533.97,535.84,531.92,59.46M,0.0023
08-04-2015,534.11,532.67,534.51,531.4,66.73M,0.0028
07-04-2015,532.61,534.96,535.91,532.38,63.40M,-0.0044
06-04-2015,534.96,530.6,537.38,529.16,95.41M,0.0081
02-04-2015,530.65,527.39,531.34,527.18,68.78M,0.0062
01-04-2015,527.39,527.21,527.4,522.36,73.02M,0.0003
31-03-2015,527.21,530.33,531.28,527.13,92.12M,-0.0062
30-03-2015,530.52,525.43,531.04,525.43,67.64M,0.0098
27-03-2015,525.35,521.45,525.57,521.36,81.43M,0.0069
26-03-2015,521.76,523.75,523.88,520.48,93.74M,-0.0041
25-03-2015,523.9,525.57,530.96,523.85,94.44M,-0.0034
24-03-2015,525.69,529.38,531.06,525.64,68.41M,-0.007
23-03-2015,529.4,528.2,531.74,528.2,71.44M,0.0023
20-03-2015,528.19,522.13,528.58,522.13,248.88M,0.0121
19-03-2015,521.88,523.96,523.96,520.68,64.23M,-0.0041
18-03-2015,524.02,519.16,526.04,513.23,77.80M,0.0092
17-03-2015,519.24,521.75,521.75,517.67,63.81M,-0.0053
16-03-2015,521.99,516.65,522.01,516.65,66.33M,0.0107
13-03-2015,516.48,520.72,520.72,513.41,70.15M,-0.0085
12-03-2015,520.93,514.8,520.98,514.8,63.57M,0.0128
11-03-2015,514.34,517.69,518.02,513.79,68.14M,-0.0066
10-03-2015,517.75,525.42,525.42,517.75,70.16M,-0.0149
09-03-2015,525.6,523.42,526.42,523.42,57.36M,0.0042
06-03-2015,523.4,534.31,534.31,522.03,78.44M,-0.0205
05-03-2015,534.33,534.48,535.53,533.19,59.26M,-0.0003
04-03-2015,534.47,538.57,538.57,532.86,60.61M,-0.0076
03-03-2015,538.57,540.92,540.92,535.68,62.36M,-0.0046
02-03-2015,541.07,538.73,541.22,538.43,68.57M,0.0044
27-02-2015,538.72,537.61,540.02,537.39,77.32M,0.0018
26-02-2015,537.74,538.26,538.95,536.64,59.69M,-0.0014
25-02-2015,538.51,538.05,539.49,537.51,55.22M,0.0009
24-02-2015,538.02,536.5,538.63,535.67,57.42M,0.0029
23-02-2015,536.48,536.41,536.49,535.1,61.88M,0
20-02-2015,536.48,534.16,536.75,530.48,73.75M,0.0044
19-02-2015,534.14,534.56,535.35,533.44,61.43M,-0.0009
18-02-2015,534.62,532.2,534.76,531.24,62.94M,0.0042
17-02-2015,532.4,532.87,533.34,530.13,73.51M,-0.0008
13-02-2015,532.85,533.57,533.57,531.15,67.03M,-0.0017
12-02-2015,533.75,530.77,533.75,530.42,73.40M,0.006
11-02-2015,530.57,528.62,531.85,526.91,70.51M,0.0039
10-02-2015,528.51,523.03,529.32,523.03,73.32M,0.0112
09-02-2015,522.66,525.13,525.13,521.27,65.15M,-0.0053
06-02-2015,525.45,527.74,528.34,523.92,75.24M,-0.0046
05-02-2015,527.86,524.8,527.98,524.8,70.49M,0.006
04-02-2015,524.72,524.91,527.77,523.62,86.13M,-0.0006
03-02-2015,525.04,519.27,525.2,519.27,81.64M,0.0113
02-02-2015,519.15,512.24,519.21,509.51,82.58M,0.0135
30-01-2015,512.23,522.11,522.11,511.89,112.64M,-0.0194
29-01-2015,522.38,515.84,523.25,515.34,81.49M,0.0127
28-01-2015,515.83,521.64,524.47,515.3,78.09M,-0.0108
27-01-2015,521.46,527.52,527.52,518.33,72.63M,-0.0118
26-01-2015,527.69,526.76,528.3,524.59,73.58M,0.0013
23-01-2015,527.03,533.03,533.03,526.89,69.53M,-0.0113
22-01-2015,533.04,526.81,533.45,524.82,82.39M,0.0122
21-01-2015,526.6,524.46,527.38,520.86,64.65M,0.0039
20-01-2015,524.55,522.69,525.81,520.16,72.67M,0.0036
16-01-2015,522.65,517.71,522.91,516.35,87.30M,0.0097
15-01-2015,517.63,520.71,522.6,516.49,73.15M,-0.0051
14-01-2015,520.26,521.42,521.42,515.23,77.51M,-0.0029
13-01-2015,521.77,522.77,529.55,518.31,78.54M,-0.0015
12-01-2015,522.56,525.23,526.98,521.22,65.72M,-0.0049
09-01-2015,525.11,529.74,530.25,524.86,62.98M,-0.0088
08-01-2015,529.75,521.78,530.12,521.78,80.14M,0.0155
07-01-2015,521.65,513.32,522.39,513.32,70.97M,0.0169
06-01-2015,512.99,515.68,519.32,510.53,83.34M,-0.0051
05-01-2015,515.6,521.88,521.88,515.03,76.04M,-0.0122
02-01-2015,521.95,524.45,526.19,518.45,53.97M,-0.0046
31-12-2014,524.34,529.77,530.63,524.15,53.03M,-0.0102
30-12-2014,529.77,532.12,532.25,529.6,39.94M,-0.0044
29-12-2014,532.12,532.6,532.97,530.81,43.65M,-0.0009
26-12-2014,532.6,530.8,533.97,530.8,34.19M,0.0034
24-12-2014,530.8,531.49,532.76,530.8,27.30M,-0.0013
23-12-2014,531.49,527.86,532.66,527.86,54.53M,0.0069
22-12-2014,527.86,524.65,527.94,524.65,61.92M,0.0061
19-12-2014,524.65,524.92,527.05,523.47,192.42M,-0.0005
18-12-2014,524.92,514.32,524.93,514.32,81.90M,0.0206
17-12-2014,514.32,505.77,514.95,505.77,77.53M,0.0169
16-12-2014,505.77,510.29,515.76,505.59,84.65M,-0.0089
15-12-2014,510.29,514.5,517.43,508.96,87.98M,-0.0082
12-12-2014,514.5,521.96,522.75,514.5,76.00M,-0.0143
11-12-2014,521.96,519.3,525.8,519.3,68.46M,0.0051
10-12-2014,519.3,525.8,526.05,519.01,75.82M,-0.0124
09-12-2014,525.8,527.17,527.17,520.19,65.28M,-0.0026
08-12-2014,527.17,530.65,530.65,525.9,61.94M,-0.0066
05-12-2014,530.65,529.72,530.69,528.16,63.50M,0.0018
04-12-2014,529.72,531.53,531.53,528.39,65.17M,-0.0034
03-12-2014,531.53,532.56,532.56,530.17,72.31M,-0.0019
02-12-2014,532.56,530,533.02,530,67.25M,0.0048
01-12-2014,530,534.42,534.42,529.97,64.35M,-0.0083
28-11-2014,534.42,528.83,535.31,528.83,50.39M,0.0106
26-11-2014,528.83,528.08,528.9,527.61,48.80M,0.0014
25-11-2014,528.08,527.12,529.12,527,80.99M,0.0018
24-11-2014,527.12,527.05,529.26,526.33,62.85M,0.0001
21-11-2014,527.05,525.02,529.96,525.02,84.36M,0.0039
20-11-2014,525.02,525.67,526.02,523.37,60.86M,-0.0012
19-11-2014,525.67,523.88,526,522.81,58.76M,0.0034
18-11-2014,523.88,521.76,524.94,521.76,61.88M,0.0041
17-11-2014,521.76,518.83,521.97,518.61,58.63M,0.0056
14-11-2014,518.83,520.82,520.82,517.59,59.24M,-0.0038
13-11-2014,520.82,520.22,523.95,519.38,59.16M,0.0012
12-11-2014,520.22,518.92,520.95,517.24,62.26M,0.0025
11-11-2014,518.92,518.78,519.74,517.99,52.21M,0.0003
10-11-2014,518.78,517.42,519.12,516.35,60.09M,0.0026
07-11-2014,517.42,517.21,517.54,514.58,63.35M,0.0004
06-11-2014,517.21,514.83,517.21,514.74,66.86M,0.0046
05-11-2014,514.83,511.84,516.19,511.84,72.67M,0.0058
04-11-2014,511.84,511.67,513.3,510.27,64.85M,0.0003
03-11-2014,511.67,510.17,512.2,509.57,67.26M,0.0029
31-10-2014,510.17,505.69,510.26,505.69,91.06M,0.0089
30-10-2014,505.69,502.62,507.15,499.89,66.83M,0.0061
29-10-2014,502.62,504.03,504.65,499.4,71.43M,-0.0028
28-10-2014,504.03,499.16,504.03,499.16,69.36M,0.0098
27-10-2014,499.16,498.96,500.91,497.47,61.63M,0.0004
24-10-2014,498.96,495.93,499.38,495.93,68.57M,0.0061
23-10-2014,495.93,494.82,498.52,494.82,73.79M,0.0022
22-10-2014,494.82,495.58,498.81,494.69,68.74M,-0.0015
21-10-2014,495.58,491.59,495.58,490.36,70.20M,0.0081
20-10-2014,491.59,485.34,491.87,484.83,64.30M,0.0129
17-10-2014,485.34,480.17,486.78,480.17,94.54M,0.0108
16-10-2014,480.17,480.18,482.11,473.24,90.41M,0
15-10-2014,480.18,483.79,483.79,471.3,101.42M,-0.0075
14-10-2014,483.79,482.62,486.71,482.52,79.72M,0.0024
13-10-2014,482.62,489.96,490.47,482.4,79.15M,-0.015
10-10-2014,489.96,491.22,495.72,489.93,87.32M,-0.0026
09-10-2014,491.22,498.92,499.97,491.19,70.93M,-0.0154
08-10-2014,498.92,492.64,499.06,490.32,77.94M,0.0127
07-10-2014,492.64,497.41,497.41,492.59,71.24M,-0.0096
06-10-2014,497.41,497.44,498.71,494.68,55.69M,-0.0001
03-10-2014,497.44,492.46,497.92,492.46,79.56M,0.0101
02-10-2014,492.46,490.41,493.14,488.68,67.77M,0.0042
01-10-2014,490.41,493.88,493.88,489.37,80.37M,-0.007
30-09-2014,493.88,495.56,495.56,492.5,87.73M,-0.0034
29-09-2014,495.56,498.06,498.06,494.54,62.88M,-0.005
26-09-2014,498.06,494.23,498.94,494.23,53.30M,0.0077
25-09-2014,494.23,500.56,500.56,494.09,61.58M,-0.0126
24-09-2014,500.56,495.84,500.79,495.84,62.00M,0.0095
23-09-2014,495.84,500.48,500.48,495.84,59.37M,-0.0093
22-09-2014,500.48,502.65,502.65,499.41,58.21M,-0.0043
19-09-2014,502.65,502.84,504.45,502.52,177.36M,-0.0004
18-09-2014,502.84,500.89,503.18,500.89,57.96M,0.0039
17-09-2014,500.89,501.24,502.92,499.48,64.28M,-0.0007
16-09-2014,501.24,498.93,502.63,497.58,57.07M,0.0046
15-09-2014,498.93,498.82,499.48,498.21,58.81M,0.0002
12-09-2014,498.82,501.86,501.86,497.29,57.78M,-0.0061
11-09-2014,501.86,501.51,501.88,499.84,53.30M,0.0007
10-09-2014,501.51,499.35,502,498.82,50.30M,0.0043
09-09-2014,499.35,501.73,501.73,498.91,55.20M,-0.0047
08-09-2014,501.73,504.36,504.36,500.65,57.63M,-0.0052
05-09-2014,504.36,503.21,504.36,500.61,58.63M,0.0023
04-09-2014,503.21,502.45,505.49,502.15,54.65M,0.0015
03-09-2014,502.45,503.31,504.53,501.76,52.03M,-0.0017
02-09-2014,503.31,502.55,505.31,501.49,53.00M,0.0015
29-08-2014,502.55,501.46,502.69,500.55,55.18M,0.0022
28-08-2014,501.46,501.9,501.9,498.98,38.67M,-0.0009
27-08-2014,501.9,501.7,501.91,500.85,40.59M,0.0004
26-08-2014,501.7,502.3,503.54,501.6,42.24M,-0.0012
25-08-2014,502.3,499.4,503.24,499.4,40.95M,0.0058
22-08-2014,499.4,500.28,501.12,498.75,49.36M,-0.0018
21-08-2014,500.28,500.01,501.98,500.01,43.52M,0.0005
20-08-2014,500.01,499.07,500.48,497.92,42.67M,0.0019
19-08-2014,499.07,497.88,499.58,497.62,51.44M,0.0024
18-08-2014,497.88,493.94,498.37,493.94,52.56M,0.008
